
Epoch:   0%|                                                                                                                   | 0/5 [00:00<?, ?it/s]
4 165 	| 1.3805 	| 1.9474 	| 0.0578 	| 0.3438
4 166 	| 1.0961 	| 1.5495 	| 0.0381 	| 0.6562
4 167 	| 1.3318 	| 1.8703 	| 0.0752 	| 0.4062
4 168 	| 1.3632 	| 1.9281 	| 0.0451 	| 0.3125
4 169 	| 1.3621 	| 1.9203 	| 0.0598 	| 0.3438
4 170 	| 1.2555 	| 1.7602 	| 0.0779 	| 0.4375
4 171 	| 1.266 	| 1.7772 	| 0.073 	| 0.3438
4 172 	| 1.1575 	| 1.6258 	| 0.0647 	| 0.4688
4 173 	| 1.3122 	| 1.8168 	| 0.135 	| 0.25
4 174 	| 1.2181 	| 1.712 	| 0.0657 	| 0.4062
4 175 	| 1.4714 	| 2.0649 	| 0.0865 	| 0.375
4 176 	| 1.3254 	| 1.8554 	| 0.0887 	| 0.4688
4 177 	| 1.1253 	| 1.5911 	| 0.0386 	| 0.4375
4 178 	| 1.2962 	| 1.8257 	| 0.0606 	| 0.3125
4 179 	| 1.4082 	| 1.9687 	| 0.1002 	| 0.3125
4 180 	| 1.1903 	| 1.6676 	| 0.0766 	| 0.4062
4 181 	| 1.3817 	| 1.9487 	| 0.0588 	| 0.3438
4 182 	| 1.4162 	| 1.9855 	| 0.088 	| 0.25
4 183 	| 1.3659 	| 1.9184 	| 0.0767 	| 0.4375
4 184 	| 1.2416 	| 1.7555 	| 0.0426 	| 0.3125
4 185 	| 1.7015 	| 2.3933 	| 0.0874 	| 0.2188
4 186 	| 1.3522 	| 1.8978 	| 0.079 	| 0.4688
4 187 	| 1.0547 	| 1.4883 	| 0.0428 	| 0.5312
4 188 	| 1.2981 	| 1.8268 	| 0.0643 	| 0.4062
4 189 	| 1.3573 	| 1.9101 	| 0.0674 	| 0.3438
4 190 	| 1.3478 	| 1.9018 	| 0.0552 	| 0.2812
4 191 	| 1.3394 	| 1.8915 	| 0.0511 	| 0.3438
4 192 	| 1.3092 	| 1.8493 	| 0.0489 	| 0.375
4 193 	| 1.2855 	| 1.8166 	| 0.0462 	| 0.3438
4 194 	| 1.3957 	| 1.9625 	| 0.0731 	| 0.3125
4 195 	| 1.2065 	| 1.6961 	| 0.0642 	| 0.4375
4 196 	| 1.3535 	| 1.9142 	| 0.0452 	| 0.375
4 197 	| 1.054 	| 1.4944 	| 0.0266 	| 0.4062
4 198 	| 1.1901 	| 1.6788 	| 0.0496 	| 0.4688
4 199 	| 1.2542 	| 1.7669 	| 0.0579 	| 0.4688
4 200 	| 1.1793 	| 1.6695 	| 0.0357 	| 0.5
4 201 	| 1.3426 	| 1.8933 	| 0.0577 	| 0.2812
4 202 	| 1.1155 	| 1.5692 	| 0.0568 	| 0.5938
4 203 	| 1.1703 	| 1.6499 	| 0.0513 	| 0.4688
4 204 	| 1.2236 	| 1.7214 	| 0.0622 	| 0.3438
4 205 	| 1.6382 	| 2.3103 	| 0.0699 	| 0.2812
4 206 	| 1.2756 	| 1.798 	| 0.0568 	| 0.4375
4 207 	| 1.2281 	| 1.7277 	| 0.0626 	| 0.375
4 208 	| 1.3299 	| 1.8785 	| 0.0498 	| 0.375
4 209 	| 1.2456 	| 1.7683 	| 0.0259 	| 0.375
4 210 	| 1.2774 	| 1.8065 	| 0.0428 	| 0.4688
4 211 	| 1.2141 	| 1.7221 	| 0.0288 	| 0.3125
4 212 	| 1.2198 	| 1.7217 	| 0.0488 	| 0.5625
4 213 	| 1.3696 	| 1.9264 	| 0.0704 	| 0.4375
4 214 	| 1.1326 	| 1.5987 	| 0.0449 	| 0.375
4 215 	| 1.3842 	| 1.9468 	| 0.0714 	| 0.3125
4 216 	| 1.4388 	| 2.0263 	| 0.0681 	| 0.2812
4 217 	| 1.1108 	| 1.5705 	| 0.0381 	| 0.5312
4 218 	| 1.1777 	| 1.6538 	| 0.0668 	| 0.5
4 219 	| 1.3814 	| 1.9573 	| 0.0377 	| 0.4062
4 220 	| 1.4747 	| 2.0739 	| 0.0766 	| 0.4062
4 221 	| 1.1631 	| 1.6358 	| 0.06 	| 0.4688
4 222 	| 1.1048 	| 1.5594 	| 0.0441 	| 0.5312
4 223 	| 1.3313 	| 1.8703 	| 0.0736 	| 0.375
4 224 	| 1.334 	| 1.8801 	| 0.0597 	| 0.5
4 225 	| 1.1705 	| 1.6473 	| 0.0578 	| 0.4062
4 226 	| 1.0792 	| 1.5295 	| 0.0284 	| 0.625
4 227 	| 1.2004 	| 1.6922 	| 0.0529 	| 0.5312
4 228 	| 1.0485 	| 1.4717 	| 0.0611 	| 0.5625
4 229 	| 1.3653 	| 1.9144 	| 0.0841 	| 0.3125
4 230 	| 1.3005 	| 1.8387 	| 0.0447 	| 0.4375
4 231 	| 1.175 	| 1.6588 	| 0.0462 	| 0.5312
4 232 	| 1.547 	| 2.1924 	| 0.0411 	| 0.3125
4 233 	| 1.6109 	| 2.2604 	| 0.0954 	| 0.2812
4 234 	| 1.4269 	| 2.0124 	| 0.061 	| 0.3125
4 235 	| 1.3173 	| 1.8541 	| 0.0649 	| 0.4062
4 236 	| 1.3231 	| 1.8728 	| 0.0406 	| 0.4062
4 237 	| 1.0907 	| 1.5407 	| 0.0406 	| 0.5
4 238 	| 1.2755 	| 1.8063 	| 0.037 	| 0.4375
4 239 	| 1.1315 	| 1.6022 	| 0.0331 	| 0.4688
4 240 	| 1.6008 	| 2.2695 	| 0.0406 	| 0.2188
4 241 	| 1.2974 	| 1.835 	| 0.043 	| 0.2812
4 242 	| 1.2807 	| 1.8047 	| 0.0582 	| 0.4062
4 243 	| 1.1328 	| 1.6024 	| 0.037 	| 0.375
4 244 	| 1.3921 	| 1.9621 	| 0.062 	| 0.3125
4 245 	| 1.1515 	| 1.6272 	| 0.0417 	| 0.4375
4 246 	| 1.1382 	| 1.6017 	| 0.0565 	| 0.4375
4 247 	| 1.0831 	| 1.534 	| 0.0307 	| 0.4688
4 248 	| 1.0256 	| 1.4547 	| 0.0244 	| 0.5312

Epoch: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████| 5/5 [11:03<00:00, 132.72s/it]
Val mae km: 4678.540286091257  | Mean val loss: 1.2837868169430764
eval mae km: [5309.9589518829125, 5119.681850450798, 5150.818791736486, 5033.6364294580335, 4678.540286091257]
eval losses: [1.3533975914601357, 1.3240238187774536, 1.308099845724721, 1.2880238429192574, 1.2837868169430764]
